gender,job,workclass_DE,education_DE,marital.status_DE,race_DE,hours.per.week_DE,income_DE,company_DE,lat,long,city_pop,product_id_TE,brand_TE,user_id_TE,user_session_TE,shopping_mall_TE,trans_year,trans_month,amt,is_fraud
1,74,2,9,4,4,38,1,292,39.3426,-114.8859,450,1336,292,142,70,4,0,2,323.91,1
0,130,0,15,4,4,41,1,339,33.3749,-99.8473,178,1325,292,229,692,7,0,7,690.94,1
1,13,2,15,0,4,41,1,294,33.3224,-86.9657,71463,780,292,673,287,4,0,1,4.07,0
0,93,2,9,4,4,37,1,69,40.8095,-72.8229,3285,904,154,346,437,5,0,4,21.47,1
0,13,4,12,2,4,32,1,120,29.8826,-84.5964,217,59,18,65,559,4,1,0,70.6,0
1,91,2,9,2,4,15,1,78,35.0149,-85.0164,3730,431,208,274,152,6,1,4,606.65,1
1,122,4,9,2,4,32,1,68,46.4959,-90.4383,795,146,236,151,708,5,0,3,11.95,1
1,93,2,14,2,4,9,1,359,41.229,-85.3244,7692,472,39,242,237,7,0,11,48.14,0
1,4,2,15,2,4,9,1,50,42.2619,-94.5566,695,59,18,3,292,1,0,9,138.08,0
1,15,3,9,2,4,32,1,180,42.0765,-87.7246,27020,344,292,140,726,1,0,8,64.65,0
1,19,2,9,2,4,32,1,77,41.06399999999999,-72.3366,1858,182,18,139,25,4,0,6,731.23,1
0,28,2,9,2,4,9,1,246,33.9349,-80.8449,13717,1467,292,0,657,7,1,3,946.12,1
1,48,4,11,2,4,51,1,359,32.425,-97.7742,47119,1292,190,502,189,4,0,0,1160.47,1
1,51,5,9,2,4,41,1,114,42.4969,-83.2911,75830,546,33,389,398,0,0,6,6.6,0
0,51,3,15,2,4,15,1,118,39.5803,-87.4616,205,1174,292,312,576,5,0,4,752.47,1
0,6,4,10,2,4,27,1,339,42.9207,-91.0685,878,787,204,90,687,5,0,2,36.19,0
1,48,4,11,2,4,32,0,339,33.9143,-118.3493,93193,1005,292,70,410,4,0,11,906.07,1
1,20,4,9,2,4,41,0,183,38.8874,-91.7689,710,84,292,210,476,5,0,1,324.74,1
0,71,2,15,2,4,37,0,90,46.3535,-86.6345,765,1375,34,23,108,5,0,2,2.13,0
0,159,2,15,2,4,27,0,182,43.7557,-97.5936,343,1364,292,491,3,4,1,7,515.79,1
0,43,3,15,2,4,32,0,50,35.9335,-84.1481,391389,913,292,230,118,3,0,7,353.55,1
0,145,2,5,2,2,32,0,183,30.7145,-88.0918,270712,843,292,545,415,3,0,7,100.16,0
0,93,2,11,0,4,32,1,359,41.2496,-73.9446,3487,417,20,190,530,5,1,8,7.32,1
1,116,2,9,0,4,32,1,120,39.4015,-75.8654,663,38,186,19,290,5,0,10,28.22,0
0,6,2,11,4,4,40,1,146,43.92100000000001,-122.7806,1420,191,18,671,531,0,0,3,695.53,1
1,51,2,9,0,2,32,1,269,30.9788,-84.7373,1461,647,200,33,623,6,0,2,1.99,0
0,61,2,9,6,4,41,1,319,41.4768,-95.3509,2036,1617,249,116,96,7,1,7,344.49,1
1,68,4,15,0,4,23,1,78,41.2001,-92.1354,568,180,18,504,388,6,0,3,899.58,1
1,51,4,12,4,4,37,1,61,40.6868,-73.82300000000001,47211,1413,274,361,760,8,0,10,849.91,1
0,27,0,12,3,4,41,1,359,37.1788,-82.695,502,849,64,249,204,8,0,5,54.85,0
0,146,5,15,5,4,32,1,1,42.3327,-95.6045,1075,1075,0,655,296,6,0,9,5.87,0
1,4,2,9,4,4,32,1,317,64.7556,-165.6723,145,104,357,656,211,9,0,4,4.58,1
1,122,2,11,0,1,32,1,127,42.0737,-78.0594,239,480,18,248,272,9,0,2,19.45,0
1,48,1,14,4,4,32,1,339,33.9143,-118.3493,93193,539,272,289,733,9,0,11,931.13,1
0,48,2,7,4,2,41,1,232,30.8836,-84.3246,3430,174,357,66,245,1,1,8,67.76,0
0,109,2,12,4,4,41,1,241,34.3795,-118.523,34882,1424,292,361,760,8,0,0,2.48,0
1,134,4,9,4,2,37,1,359,34.0442,-94.3386,11253,659,303,659,49,6,0,4,301.55,1
1,43,2,11,0,4,32,1,174,44.2529,-85.01700000000001,1126,122,238,569,432,0,0,1,1063.73,1
0,27,1,12,4,4,41,1,301,40.9086,-73.8221,67100,399,292,306,518,1,0,3,1111.8,1
1,93,2,9,4,4,32,1,326,41.229,-85.3244,7692,898,292,44,331,7,1,8,64.32,0
0,64,2,9,6,4,41,1,50,40.8265,-73.9383,1577385,788,336,316,614,3,1,6,10.86,0
0,13,2,8,0,4,41,1,30,38.9456,-75.9777,777,528,114,458,727,0,1,6,820.37,1
1,93,2,9,4,4,41,1,107,43.0172,-111.0292,471,257,145,6,423,5,1,6,654.62,1
1,93,2,10,0,4,41,1,341,44.6437,-90.1031,828,976,283,675,112,5,0,9,783.23,1
0,122,1,10,0,4,32,1,359,42.1001,-73.3611,2121,130,292,51,426,6,1,8,3.14,0
1,149,2,9,4,4,32,1,127,38.1981,-86.6821,965,1225,302,619,742,4,1,7,325.55,1
0,111,2,9,4,4,51,1,319,40.0246,-79.6955,2303,674,145,228,140,6,0,2,940.87,1
1,127,2,9,4,4,54,1,327,40.9115,-74.414,15269,31,143,118,462,8,0,10,779.13,1
0,52,2,8,4,4,55,1,183,42.656000000000006,-73.7508,151022,1310,193,590,490,7,0,11,1017.68,1
0,46,5,9,4,4,32,1,241,39.1657,-84.23299999999999,31394,454,297,666,721,4,0,7,2.83,0
0,153,3,11,4,4,32,1,322,43.2237,-75.1612,1684,344,292,140,726,5,0,7,866.48,1
1,51,2,7,4,2,35,1,248,27.7898,-82.7243,341043,177,18,181,725,4,0,8,303.67,1
0,123,2,14,0,4,41,1,241,39.8882,-79.8694,2379,7,18,339,747,5,0,6,18.85,1
1,43,2,15,4,4,41,1,359,32.69,-96.9177,1263321,1165,46,550,404,0,1,3,113.37,0
1,82,2,12,0,4,37,1,293,33.7163,-116.3381,4677,925,292,99,449,5,1,8,189.67,0
1,149,2,9,4,4,37,1,107,34.9889,-106.0609,7268,956,292,225,673,2,0,10,778.91,1
0,6,2,9,4,4,37,1,359,42.9207,-91.0685,878,466,258,220,514,5,0,2,45.93,0
0,91,2,12,4,4,32,1,359,38.2427,-122.9145,337,182,18,139,25,6,0,8,313.21,1
0,93,0,11,0,4,32,1,319,33.5567,-90.5451,1686,167,347,581,34,3,1,8,2.48,0
0,111,2,9,6,4,32,1,183,40.0246,-79.6955,2303,844,292,545,415,1,0,2,8.73,1
0,159,2,15,4,4,32,1,359,47.6633,-122.3022,837792,317,145,421,716,7,0,9,823.17,1
0,93,1,12,0,4,25,1,107,32.2768,-95.3031,144160,177,18,163,539,5,0,6,15.95,1
0,51,4,7,4,4,37,1,183,40.5553,-77.4001,1909,379,116,217,199,6,0,8,31.06,0
0,4,2,12,5,4,24,1,78,42.7012,-92.0762,53,16,18,247,330,5,0,8,19.21,1
0,97,2,9,4,4,37,1,50,36.2017,-81.1286,21134,1097,63,676,473,3,1,7,99.76,0
1,51,1,12,0,2,32,1,50,42.8035,-88.4092,9679,1433,274,23,108,7,0,5,1116.11,1
0,27,1,12,0,2,32,1,121,40.9086,-73.8221,67100,1460,292,670,772,2,0,3,314.36,1
0,51,4,11,4,4,41,1,211,41.0935,-81.0425,2644,887,292,605,133,6,0,2,68.0,0
0,106,2,9,0,4,37,1,241,44.6723,-103.8396,8007,347,292,81,221,6,0,5,1012.83,1
0,51,4,1,2,4,50,1,317,39.1412,-94.3515,123373,981,283,281,186,5,0,1,236.0,1
0,4,2,9,2,4,51,1,61,35.1506,-106.569,641349,849,64,249,204,4,0,8,242.48,1
0,123,2,11,2,4,32,1,339,40.3207,-110.436,302,1557,265,129,581,0,0,7,1.62,0
0,148,2,9,2,4,11,1,78,27.9865,-82.0139,237282,491,18,350,676,4,0,2,61.14,0
1,81,2,12,2,4,5,1,359,41.7918,-72.7188,370,59,18,339,747,9,0,10,8.01,0
1,93,2,15,2,4,23,1,183,42.3749,-83.1087,673342,1556,292,570,463,6,0,1,4.64,0
0,120,2,11,2,4,41,1,118,27.2625,-80.3793,181438,472,39,242,237,6,0,2,14.05,1
1,51,2,9,2,4,23,1,281,33.9659,-80.9355,333497,344,292,463,230,4,0,2,920.18,1
1,57,2,15,2,4,19,1,342,48.8328,-108.3961,192,29,146,446,441,6,1,0,112.59,0
1,78,3,9,2,4,37,1,241,44.8393,-69.2675,3228,1297,292,502,189,3,0,9,1072.09,1
1,159,2,11,2,4,9,1,78,29.7396,-95.446,2906700,179,18,54,109,7,0,4,11.33,1
1,46,0,7,2,4,37,1,248,39.6591,-87.4208,10085,1168,292,345,547,5,0,7,11.93,1
1,140,3,11,2,4,41,1,78,40.333,-73.9809,3279,211,292,131,553,6,1,4,49.88,0
0,127,4,15,2,4,60,1,314,42.5978,-82.8823,16305,321,292,175,446,6,0,7,311.43,1
1,61,4,12,2,4,23,1,62,37.9073,-75.5089,741,180,18,504,388,5,1,7,67.81,0
0,34,2,8,2,4,41,1,359,33.3305,-105.6933,8874,130,292,51,426,5,1,0,76.5,0
0,29,2,0,2,4,41,1,359,42.0158,-73.2913,647,177,18,181,725,1,1,6,31.15,0
0,109,0,15,2,4,32,1,359,33.357,-89.0473,1923,1188,292,124,256,4,1,3,1082.52,1
1,93,4,11,2,4,10,1,241,38.046,-122.1866,198,1486,292,18,288,9,0,7,1.86,0
1,64,2,2,2,4,51,1,120,30.459,-90.9027,71335,917,292,277,167,3,1,3,51.84,0
0,146,2,9,2,2,41,1,322,43.0397,-77.6871,10256,315,145,421,716,6,0,10,12.41,0
0,149,2,15,2,4,32,1,359,41.606,-109.23,27971,84,292,677,465,3,0,1,761.0,1
1,128,2,7,0,4,32,1,341,38.4207,-79.4629,99,181,18,80,750,2,0,11,129.06,0
1,51,1,9,3,4,37,1,248,45.7549,-84.447,95,646,200,33,623,3,0,3,87.05,0
0,132,2,12,4,4,32,1,120,40.4542,-98.6538,331,1033,292,496,80,0,0,1,15.01,0
1,134,5,8,4,4,32,1,232,29.8872,-90.0331,55581,84,292,677,145,4,0,6,1008.22,1
1,134,2,12,4,2,43,1,341,38.832,-77.12,321490,510,162,111,4,2,1,8,22.71,1
1,46,2,8,0,4,37,1,232,44.6001,-84.2931,864,534,292,282,764,5,0,9,308.87,1
0,122,2,15,0,4,32,1,321,31.8287,-99.427,5908,123,238,569,432,4,1,8,763.71,1
0,134,2,12,4,4,27,1,183,34.5091,-92.4828,4074,186,18,139,25,3,0,4,6.73,0
0,123,2,9,4,4,32,1,301,32.5486,-80.307,2408,749,207,241,308,4,0,4,319.37,1
1,81,4,11,4,4,32,1,118,45.5783,-94.4199,1536,199,357,539,363,7,0,6,87.26,0
0,10,2,9,4,4,32,1,119,42.6315,-75.1866,165,588,122,32,713,2,0,1,844.6,1
1,129,2,11,0,4,37,1,107,27.9611,-81.9398,237282,1415,224,290,273,7,0,0,69.24,0
0,146,2,9,0,4,40,1,205,34.8698,-100.6806,513,543,33,289,733,4,1,8,36.93,0
1,114,5,10,0,4,51,1,78,44.64,-73.3113,1654,344,292,463,230,5,0,6,131.59,0
0,47,2,15,4,4,31,1,78,43.5336,-95.6515,399,1095,288,158,600,6,0,3,21.23,1
0,129,2,7,4,1,51,1,162,32.5317,-92.176,54185,123,238,319,155,7,0,0,577.62,1
1,51,0,12,4,4,32,1,207,34.6205,-86.551,190178,1211,311,328,31,2,0,1,99.9,0
1,93,4,11,4,4,32,1,137,44.6437,-90.1031,828,699,360,90,687,4,0,9,296.45,1
0,83,1,12,4,2,39,1,207,42.825,-124.4409,217,724,230,679,138,6,0,7,47.66,0
1,122,5,9,4,4,32,1,321,42.0737,-78.0594,239,898,292,44,331,9,0,5,410.94,1
1,136,2,9,4,4,37,1,78,42.4657,-93.8262,9165,47,292,498,187,7,0,11,668.94,1
1,125,3,15,0,4,41,1,50,44.3566,-103.6999,1979,1527,292,557,406,6,1,8,49.08,0
1,154,2,9,4,4,41,1,281,38.2833,-75.8465,470,967,193,590,490,3,0,9,18.43,0
0,125,2,15,4,2,32,1,241,32.3929,-91.4714,6581,1452,148,321,312,7,1,3,7.7,1
1,72,0,15,5,4,46,1,58,43.2326,-86.2492,128715,122,238,115,127,9,0,2,10.55,1
0,158,2,11,0,4,32,1,140,48.2777,-112.8456,743,38,186,19,290,3,0,10,87.9,0
0,52,2,9,4,4,37,1,339,33.615,-117.7114,45303,579,306,236,101,3,1,4,1018.85,1
0,88,1,9,0,4,32,1,50,42.9147,-83.4845,6951,31,143,118,462,2,1,3,20.94,1
1,93,2,11,6,4,43,1,50,44.6437,-90.1031,828,356,45,460,418,9,0,9,94.23,0
0,155,2,9,4,4,32,1,127,38.0828,-76.3477,313,272,29,547,157,1,0,7,133.06,0
0,51,2,15,4,4,51,1,357,44.9897,-122.6187,1252,525,292,282,764,5,0,5,50.68,1
0,44,2,9,0,4,40,1,331,39.3716,-77.8229,1925,382,30,306,518,1,0,5,808.72,1
0,16,2,9,6,4,32,1,319,31.9571,-98.9656,1791,482,303,458,727,3,0,6,99.04,0
1,158,2,7,4,4,32,1,183,43.6088,-83.95299999999999,67858,838,309,301,370,4,0,5,895.19,1
1,48,2,9,4,4,46,1,120,32.8088,-83.17399999999999,1841,348,292,81,221,4,0,6,75.66,0
1,51,4,11,0,4,41,1,50,42.8035,-88.4092,9679,1360,310,290,273,4,0,5,1034.06,1
0,93,2,9,4,4,32,1,124,28.06,-82.4079,717255,217,357,656,211,8,0,6,9.18,0
1,64,2,12,4,4,41,1,78,30.459,-90.9027,71335,351,186,125,734,4,1,6,10.2,1
1,93,2,15,4,4,32,1,50,41.6412,-75.7641,3733,832,56,34,306,7,1,8,924.62,1
1,48,1,7,0,4,41,1,359,34.6689,-86.2296,3395,724,230,679,138,7,0,8,8.62,0
0,43,2,11,0,2,36,1,183,33.9845,-85.9077,67082,1329,251,229,692,6,1,6,39.7,0
1,147,2,9,0,4,32,1,78,39.283,-82.3977,341,202,292,9,503,4,0,3,63.83,0
0,134,5,11,0,4,32,1,107,30.4983,-88.3282,15647,1617,249,116,96,5,1,7,317.61,1
1,132,2,8,0,4,32,1,241,26.1184,-81.7361,276002,344,292,140,726,0,0,8,17.98,0
1,84,2,11,4,4,35,1,52,42.1239,-79.1895,3833,1063,292,249,204,3,0,11,3.9,0
0,148,2,11,4,4,32,1,192,45.5197,-123.8761,1530,321,292,175,446,6,1,7,260.23,1
1,93,2,9,5,4,32,1,52,41.6412,-75.7641,3733,426,270,672,281,5,1,8,919.8,1
1,10,1,12,0,4,51,1,232,33.4317,-111.8469,478404,921,292,230,118,4,0,7,951.95,1
0,127,2,9,4,4,32,1,359,39.1505,-79.503,836,186,18,139,25,4,1,6,259.24,1
0,97,2,7,5,1,32,1,68,36.2017,-81.1286,21134,374,110,217,199,4,0,0,19.9,0
1,93,2,9,4,4,37,1,49,31.882,-88.9981,4573,1225,302,619,742,6,0,8,4.81,0
0,146,1,9,4,4,32,1,50,30.9416,-83.3574,10295,785,75,254,75,4,0,7,623.89,1
1,155,2,15,0,4,41,1,162,36.4899,-79.4736,3402,95,357,559,321,3,1,0,13.5,0
0,81,2,11,6,4,41,1,50,31.7706,-84.7936,5726,1004,292,70,410,5,0,6,955.18,1
0,122,1,12,0,4,46,1,190,44.0577,-76.0196,1271,10,18,339,747,3,0,7,307.03,1
0,93,2,15,0,4,27,0,183,37.8979,-88.9307,12626,231,357,47,293,5,0,3,284.58,1
0,43,1,15,0,4,32,1,78,33.9845,-85.9077,67082,1394,292,23,108,3,0,8,301.68,1
0,2,1,12,4,4,41,1,339,44.232,-74.4905,6120,501,357,441,633,4,0,0,7.14,0
0,145,1,10,4,4,41,1,72,41.36600000000001,-98.0054,1749,1089,313,439,451,3,0,2,325.59,1
1,13,3,11,2,4,32,1,359,42.5232,-72.811,1506,177,18,181,725,3,0,10,5.1,1
0,18,2,9,2,4,32,1,341,31.6591,-96.8094,263,450,270,17,179,7,0,1,9.14,0
1,24,5,9,2,4,37,1,162,36.2245,-79.8901,14075,432,292,246,577,6,1,7,9.84,1
1,116,2,11,2,4,41,1,223,39.4015,-75.8654,663,181,18,82,412,7,0,0,15.61,1
0,80,2,9,2,4,32,1,265,44.4971,-67.9503,1131,774,76,407,643,2,1,6,12.54,0
0,121,2,11,2,4,32,1,322,36.2835,-87.4581,70,7,18,645,94,4,1,8,326.49,1
1,43,5,9,2,4,32,1,322,31.1569,-94.3871,2836,84,292,135,149,4,0,8,58.86,0
0,146,2,9,2,4,41,1,337,36.8809,-82.0956,9521,848,292,75,590,3,1,4,12.29,1
0,51,2,9,2,4,51,1,232,37.7184,-77.186,976,84,292,210,476,6,0,4,848.32,1
0,132,4,15,2,0,32,1,79,32.9413,-81.1807,1725,257,145,6,423,4,0,5,9.98,0
1,153,3,9,2,4,41,1,41,44.9437,-91.0294,1690,449,292,127,226,7,0,2,47.59,0
0,6,3,11,2,4,32,1,121,43.2229,-75.2899,847,782,281,451,375,7,1,6,802.56,1
1,27,2,10,2,4,32,1,50,44.402,-70.8601,47,912,292,597,762,7,0,5,58.0,0
1,132,2,7,2,4,32,1,20,42.728,-71.181,47249,501,357,350,676,4,1,8,770.13,1
1,75,2,15,2,4,32,1,50,35.8596,-86.421,158701,1432,107,371,593,5,0,0,316.5,1
0,91,2,11,2,4,32,1,78,38.2427,-122.9145,337,772,336,90,687,8,0,3,8.58,0
0,43,3,15,2,4,41,1,50,35.9335,-84.1481,391389,504,162,111,4,7,0,2,5.98,0
0,134,2,9,2,4,32,1,118,40.7268,-124.2174,276,332,134,41,635,7,0,6,8.34,0
1,135,4,1,2,4,51,1,359,33.6028,-81.9748,46944,938,343,402,324,4,0,0,309.33,1
0,93,3,9,2,4,43,1,361,47.0999,-96.727,346,928,292,99,449,5,0,2,88.57,0
1,93,3,15,2,4,41,1,120,35.5762,-91.4539,111,218,238,569,432,3,0,2,1234.22,1
1,48,2,9,2,4,41,1,359,32.8088,-83.17399999999999,1841,1220,292,260,411,6,0,0,50.45,0
1,0,2,8,2,4,32,1,81,37.5802,-80.5248,2443,1625,249,116,96,6,0,2,850.21,1
0,49,5,12,2,4,37,1,241,40.2236,-76.538,213,181,18,82,412,7,1,8,73.14,0
1,51,2,11,2,4,46,1,171,34.5444,-102.1069,686,227,238,319,155,4,0,6,124.31,0
0,86,2,9,2,4,32,1,120,46.1966,-118.9017,3684,119,292,91,196,5,0,2,168.06,0
0,78,2,15,2,4,32,1,50,30.1886,-103.2214,498,821,299,428,724,1,0,0,345.67,1
0,51,3,11,2,4,51,1,183,45.3304,-118.0852,16955,1598,292,429,564,5,0,3,304.08,1
1,149,0,7,2,4,25,1,232,38.2674,-76.4954,5927,126,292,103,515,9,0,2,5.52,0
1,43,2,15,2,4,41,1,183,36.5422,-88.3319,1480,1302,190,450,166,3,0,2,900.08,1
0,80,1,9,2,4,32,1,183,44.4971,-67.9503,1131,304,266,366,688,4,0,10,1.41,0
1,82,0,15,2,4,32,1,118,33.7163,-116.3381,4677,1188,292,124,256,6,1,8,287.08,1
0,52,2,11,2,4,37,1,166,42.656000000000006,-73.7508,151022,469,300,289,733,2,0,11,906.3,1
0,146,5,9,2,4,32,1,241,34.8698,-100.6806,513,1561,52,129,581,7,1,6,56.74,0
1,63,2,9,2,4,32,1,116,42.6911,-71.1605,76383,442,46,449,129,5,0,8,298.53,1
1,4,5,10,2,4,41,1,162,64.7556,-165.6723,145,1476,292,18,288,7,0,4,49.61,1
0,93,2,11,2,4,32,1,118,39.7562,-98.4462,242,26,292,334,431,2,1,6,1065.91,1
0,145,0,9,2,2,32,1,120,44.8816,-73.6408,2148,653,292,659,49,8,1,0,85.85,0
1,122,5,12,2,2,32,1,53,40.201,-98.0684,732,1567,363,489,722,4,1,4,42.52,0
1,93,2,9,2,1,30,1,120,35.5762,-91.4539,111,932,154,346,437,7,1,7,720.16,0
1,114,2,7,2,4,51,1,232,24.6557,-81.3824,32891,119,292,680,191,3,1,0,1.46,0
1,81,3,14,2,1,41,1,301,36.2815,-115.1482,214518,210,292,565,686,5,0,2,916.24,1
0,10,4,7,2,4,59,1,50,39.9972,-88.6962,478,1315,292,389,398,3,0,0,2.42,0
1,80,1,12,2,4,41,1,322,43.5835,-70.3457,18760,179,18,54,109,5,0,2,91.98,0
0,138,2,8,2,4,36,1,78,41.0767,-74.5982,2456,747,328,518,249,5,0,7,6.37,0
1,51,4,15,2,4,32,1,120,36.6704,-93.0377,1201,525,292,135,149,3,1,0,70.11,0
0,130,2,1,2,4,32,1,339,33.3749,-99.8473,178,415,30,340,269,5,0,7,257.87,1
1,81,2,15,2,4,32,1,136,42.426,-83.15,673342,344,292,463,230,4,0,2,9.96,0
1,154,4,11,2,4,32,1,164,38.2833,-75.8465,470,317,145,421,716,1,1,6,59.81,0
1,149,4,11,2,4,32,1,234,42.8678,-71.042,4603,225,143,118,462,4,0,11,18.35,0
0,132,0,15,2,4,32,1,359,32.9413,-81.1807,1725,1064,292,249,204,4,0,2,39.36,0
1,13,2,9,2,4,41,1,241,34.7789,-86.5438,190178,1624,249,116,96,1,0,6,94.9,0
0,93,5,12,2,4,30,1,183,35.4359,-81.3385,2749,756,257,251,697,9,0,4,1006.51,1
0,93,2,15,2,2,32,1,194,39.7562,-98.4462,242,981,283,281,186,0,0,4,92.41,0
1,48,4,9,2,4,32,1,0,32.425,-97.7742,47119,198,357,47,293,5,0,0,927.78,1
1,93,3,10,2,4,51,1,121,38.5234,-120.6763,832,459,303,140,726,6,0,11,541.06,1
1,47,1,15,2,2,41,1,120,42.8801,-117.281,641,1010,292,233,558,4,0,10,49.21,0
1,51,1,12,2,4,46,1,36,45.7549,-84.447,95,487,357,350,676,0,0,2,91.76,0
1,106,2,12,2,4,32,1,183,30.2816,-99.241,2395,1003,292,545,415,3,0,8,36.75,0
1,93,5,9,2,4,30,1,241,40.5503,-79.3237,168,519,292,134,572,4,0,5,66.36,0
1,142,2,9,2,4,28,1,341,43.6718,-89.1918,1628,232,357,137,457,6,1,4,9.54,0
0,44,5,12,2,4,41,1,43,33.6372,-96.6184,46563,133,292,115,127,8,0,2,3.23,0
0,10,1,9,2,4,32,1,359,46.9777,-96.4092,4508,848,292,75,590,8,0,11,63.18,0
0,109,2,14,2,4,51,1,359,33.357,-89.0473,1923,7,18,645,94,5,1,3,666.29,1
0,136,2,9,2,4,32,1,241,39.9623,-81.5485,4984,1326,251,229,692,4,0,2,291.88,1
1,80,2,8,2,4,32,1,44,43.5835,-70.3457,18760,653,292,659,49,6,1,6,8.78,1
0,146,1,12,2,4,51,1,50,34.2651,-77.867,186140,1323,286,543,394,4,1,8,11.27,0
0,61,4,11,2,4,46,1,78,38.2507,-85.7476,736284,427,46,289,733,5,0,10,46.07,0
0,107,2,15,2,4,37,1,175,36.3011,-91.5281,4726,845,292,354,374,5,0,9,10.89,1
1,76,2,12,2,4,46,1,116,44.2378,-95.2739,1507,634,351,682,76,3,0,10,54.74,0
0,16,0,9,2,4,34,1,241,40.4815,-92.9951,3805,47,292,498,187,5,0,5,9.79,1
1,145,2,15,2,4,32,1,30,41.2064,-95.9953,518429,381,20,217,199,5,0,11,7.85,1
0,132,3,9,2,4,32,1,233,36.385,-98.0727,1078,521,18,683,386,6,1,0,48.03,0
1,43,3,9,2,4,37,1,183,29.5894,-98.5201,1595797,349,303,206,534,5,1,4,777.16,1
0,152,2,11,2,4,32,1,161,40.3928,-111.7941,42384,981,283,281,186,5,0,6,109.87,0
0,93,2,11,2,4,41,1,359,38.9311,-89.2463,1810,201,357,581,34,9,0,1,5.84,0
1,93,0,11,2,4,27,1,162,38.046,-122.1866,198,318,145,421,716,3,0,7,71.39,0
0,30,2,9,2,2,37,1,246,34.9906,-81.8327,167,501,357,441,633,3,1,7,23.71,1
1,0,4,14,2,4,51,1,118,33.0067,-117.069,1241364,1224,292,280,319,6,0,9,7.35,0
1,126,2,8,2,4,41,1,248,42.074,-74.453,397,59,18,3,292,6,0,3,876.08,1
0,130,2,9,2,4,46,1,366,33.3749,-99.8473,178,724,230,679,138,5,1,3,26.39,0
0,28,2,9,2,4,32,1,232,33.9349,-80.8449,13717,976,283,684,338,5,1,7,31.15,0
1,56,2,9,2,4,37,1,120,43.5103,-72.1334,2971,423,215,190,530,0,0,0,698.55,1
1,145,1,11,2,4,27,1,118,43.2064,-90.9405,153,879,292,304,212,6,1,8,4.15,1
0,146,2,15,2,4,46,1,359,28.9254,-81.6801,11432,1212,292,619,742,6,0,10,953.48,1
0,149,2,9,2,4,32,1,78,37.0581,-86.1938,6841,309,266,366,688,0,0,2,56.4,0
1,4,2,11,2,4,46,1,232,48.3396,-102.24,229,1555,292,570,463,4,1,7,290.25,1
1,145,2,15,2,4,15,1,70,39.4055,-75.3209,804,1259,292,389,398,6,0,5,931.63,1
1,51,2,15,2,4,37,1,322,34.6205,-86.551,190178,362,227,157,458,4,0,3,8.9,1
0,146,2,9,2,4,32,1,359,30.9416,-83.3574,10295,1092,46,330,93,7,0,10,27.24,0
0,21,2,9,2,4,41,1,120,36.2395,-95.9596,413574,778,43,35,504,6,1,3,28.86,0
0,51,1,10,2,4,37,1,45,32.5104,-86.8138,1089,965,148,321,312,8,0,6,32.21,0
0,134,2,11,2,4,32,1,215,36.9766,-90.2848,2601,1458,193,590,490,8,0,10,854.47,1
0,44,0,15,2,4,32,1,96,33.6372,-96.6184,46563,388,292,533,666,5,1,7,2.73,0
1,159,2,11,2,4,20,1,339,37.3752,-81.6539,337,162,292,143,41,3,1,4,853.9,1
1,48,2,9,2,4,55,1,116,34.6689,-86.2296,3395,157,146,680,191,4,1,4,5.96,0
1,77,1,12,2,4,37,1,359,40.7687,-80.3592,28425,232,357,530,545,5,0,9,296.73,1
0,145,2,11,2,4,41,1,183,39.5756,-83.7153,338,715,76,471,220,0,1,0,544.79,1
0,134,2,9,2,2,32,1,114,37.9943,-88.9417,324,1346,274,483,413,4,0,2,4.15,0
1,127,2,14,2,4,51,1,107,39.0319,-88.4074,2092,1275,302,502,189,7,0,1,1125.7,1
1,51,2,9,2,4,41,1,127,38.8029,-77.2116,104396,768,93,251,697,6,1,0,302.68,1
0,130,2,15,2,4,32,1,118,36.4715,-82.4834,87124,1458,193,590,490,3,1,7,3.12,0
0,116,3,15,2,4,28,1,30,40.7687,-80.3592,28425,950,313,439,451,5,1,8,906.28,1
1,152,3,9,2,4,51,1,321,29.0393,-95.4401,28739,635,292,33,623,4,0,5,20.23,0
1,5,1,12,2,4,41,1,232,33.3398,-92.7442,2501,351,186,125,734,4,1,8,80.21,0
0,21,1,12,2,4,27,1,68,36.2395,-95.9596,413574,1624,249,116,96,1,1,3,1146.72,1
1,93,2,12,2,4,27,1,208,30.0377,-95.5326,316665,198,357,47,293,4,1,3,740.88,1
1,51,2,10,2,4,41,1,245,45.7801,-111.1439,18182,1315,292,389,398,8,0,8,117.37,0
1,93,1,12,2,4,41,1,241,40.7946,-73.403,19803,1378,292,290,273,1,0,1,1128.77,1
0,27,2,15,2,2,32,1,50,38.9462,-94.9714,5760,126,292,115,127,1,0,2,21.52,1
0,81,4,9,2,4,32,1,359,39.9458,-75.9703,3066,1002,56,70,410,2,0,7,4.1,0
1,51,4,15,2,4,41,1,14,34.5444,-102.1069,686,619,202,247,768,7,0,6,36.67,0
0,51,4,12,2,4,46,1,359,45.3304,-118.0852,16955,305,266,366,688,3,0,3,257.47,1
0,88,5,15,2,4,30,1,97,41.8383,-71.4377,203571,879,292,301,370,8,0,4,6.19,0
1,4,2,12,2,4,30,1,78,44.6873,-104.4414,110,126,292,569,432,3,1,8,84.02,0
1,93,5,10,2,4,37,1,232,44.6437,-90.1031,828,1566,292,142,70,4,0,9,7.2,1
0,81,1,12,2,4,59,1,318,41.3851,-80.1752,606,783,336,673,287,1,0,3,2.15,0
